product_id,legacy_id,status,title,handle,vendor,product_type,description,current_seo_title,current_seo_description,online_store_url,recommended_handle,recommended_seo_title,recommended_seo_description,change_handle,handle_change_reason,change_seo_title,change_seo_description
gid://shopify/Product/10523326054733,10523326054733,ACTIVE,Torba do szpitala dla DLA MAMY I NOWORODKA – gotowa wyprawka KOMPLETNA,podstawowy-md-2,Fast Bundle,,"Zestaw Kompletny (mama + dziecko) – 29 produktów (w tym torba GRATIS) MamaPack to wygodny sposób na skompletowanie wyprawki w jednym miejscu. Przygotowaliśmy gotowe zestawy, w których znajdziesz wyłącznie praktyczne, sprawdzone produkty od renomowanych marek – dobrane tak, aby ułatwić przygotowania oraz pierwsze dni z maluszkiem. Dlaczego warto wybrać zestaw Kompletny? Zestaw Kompletny M+D to starannie skomponowany komplet dla mamy i dziecka. W jednym zestawie otrzymujesz 29 produktów higienicznych i pielęgnacyjnych, przydatnych zarówno w pakowaniu wyprawki, jak i w codziennej opiece. Dodatkowo w zestawie znajduje się: rożek (becik), ręcznik niemowlęcy z kapturkiem. Torba GRATIS W zestawie otrzymujesz praktyczną torbę GRATIS, którą można wykorzystać również na co dzień – na spacery, zakupy czy wyjazdy. Jakość i bezpieczeństwo Każdy element zestawu został dobrany z myślą o wygodzie użytkowania oraz odpowiednim standardzie jakości dla mamy i dziecka. Uzupełnij zestaw pod siebie Jeśli chcesz, na naszej stronie możesz łatwo dobrać i domówić dodatkowe produkty – tak, aby zestaw był w 100% dopasowany do Twoich potrzeb.",,,https://mamapack.pl/products/podstawowy-md-2,torba-do-szpitala-mamy-noworodka-gotowa-wyprawka-kompletna,Torba do szpitala dla Mamy I Noworodka – gotowa – mamapack,Torba do szpitala dla Mamy I Noworodka – gotowa wyprawka Kompletna. Zestaw Kompletny (mama + dziecko) – 29 produktów (w tym torba GRATIS) MamaPack to,True,placeholder_handle,True,True
gid://shopify/Product/10523329921357,10523329921357,ACTIVE,Torba do szpitala dla MAMY i NOWORODKA – gotowa wyprawka PREMIUM,kompletny-md,Fast Bundle,,"Zestaw Premium (mama + dziecko) – 30 produktów (w tym prezenty) MamaPack to wygodny sposób na skompletowanie wyprawki do szpitala w jednym miejscu. W gotowym zestawie znajdziesz praktyczne, sprawdzone produkty od renomowanych marek – dobrane tak, aby ułatwić przygotowania na pobyt w szpitalu oraz pierwsze dni po narodzinach. Dlaczego warto wybrać zestaw Premium? Zestaw Premium M+D to stylowa, dopracowana wyprawka dla mamy i noworodka. W jednym komplecie otrzymujesz 30 starannie dobranych produktów dla mamy oraz maluszka, idealnych na czas pobytu w szpitalu i na start w domu. W zestawie znajduje się również lanolina jako element pielęgnacji mamy. Prezenty z misiami w zestawie W zestawie otrzymujesz: dużą, pikowaną torbę z misiami, rożek (becik) z misiami, skarpetki z misiami – GRATIS. Styl i praktyczność na co dzień Pikowana torba jest lekka, wygodna i praktyczna – sprawdzi się w szpitalu, a później także na co dzień: na spacery, zakupy czy wyjazdy. Cały komplet ma modny, uniwersalny design, dzięki czemu pasuje zarówno dla chłopca, jak i dla dziewczynki. Uzupełnij wyprawkę pod siebie Jeśli chcesz, na naszej stronie możesz łatwo dobrać i domówić dodatkowe produkty – tak, aby zestaw był w 100% dopasowany do Twoich potrzeb.",,,https://mamapack.pl/products/kompletny-md,kompletny-md,Torba do szpitala dla Mamy i Noworodka – gotowa – mamapack,Torba do szpitala dla Mamy i Noworodka – gotowa wyprawka Premium. Zestaw Premium (mama + dziecko) – 30 produktów (w tym prezenty) MamaPack to wygodny,False,,True,True
gid://shopify/Product/10523339948365,10523339948365,ACTIVE,Rożek niemowlęcy Teddy - standard 80x80 cm - DWUSTRONNY - bawełna,rozek-niemowlecy-teddy-standard-80x80-cm-dwustronny-bawelna,mamapack,,"Dwustronny becik/rożek niemowlęcy Premium 2w1 Wzór: Teddy Kolor: cynamonowy Wymiar: 80 × 80 cm (±3 cm) Najważniejsze cechy: 2w1: rożek + dwustronna kołderka/kocyk (również na podróż/piknik) Materiał: 100% bawełna wysokiej jakości Zapięcie na rzep – rzep po stronie zewnętrznej, bez ryzyka podrażnień Bezpieczny dla noworodków – brak luźnych elementów Mocne szwy, staranne wykonanie Pielęgnacja: pranie w pralce 40°C, szybko schnie, nie gniecie się, zachowuje sprężystość Certyfikat: tkaniny spełniają normy OEKO-TEX Produkcja: Polska Zastosowanie: otula i daje poczucie bezpieczeństwa dziecku",,,https://mamapack.pl/products/rozek-niemowlecy-teddy-standard-80x80-cm-dwustronny-bawelna,rozek-niemowlecy-teddy-standard-80x80-cm-dwustronny-bawelna,Rożek niemowlęcy Teddy - standard 80x80 cm – mamapack,Rożek niemowlęcy Teddy - standard 80x80 cm - Dwustronny - bawełna. Sprawdź szczegóły produktu i zamów online w mamapack.,False,,True,True
gid://shopify/Product/10526795039053,10526795039053,ACTIVE,Torba do szpitala dla MAMY – gotowa wyprawka PODSTAWOWA,bundle-product-13,Fast Bundle,,"Zestaw Podstawowy (dla mamy) – 11 produktów MamaPack to wygodny sposób na skompletowanie zestawu w jednym miejscu. Przygotowaliśmy gotowe komplety, w których znajdziesz wyłącznie praktyczne, sprawdzone produkty od renomowanych marek – dobrane z myślą o codziennym użytkowaniu. Dlaczego warto wybrać zestaw Podstawowy dla mamy? Zestaw Podstawowy (dla mamy) to najbardziej kompaktowa wersja zestawu dla mamy. W jednym komplecie otrzymujesz 11 starannie dobranych produktów higienicznych i pielęgnacyjnych – podstawowy wybór, jeśli zależy Ci na najważniejszych elementach w jednym zestawie. Jakość i wygoda Każdy element zestawu został dobrany z myślą o wygodzie użytkowania oraz odpowiednim standardzie jakości. Uzupełnij zestaw pod siebie Jeśli chcesz, na naszej stronie możesz łatwo dobrać i domówić dodatkowe produkty – zarówno dla mamy, jak i dla dziecka – tak, aby zestaw był dopasowany do Twoich potrzeb i preferencji.",,,https://mamapack.pl/products/bundle-product-13,bundle-product-13,Torba do szpitala dla Mamy – wyprawka Podstawowa – mamapack,Torba do szpitala dla Mamy – gotowa wyprawka Podstawowa. Zestaw Podstawowy (dla mamy) – 11 produktów MamaPack to wygodny sposób na skompletowanie zestawu,False,,True,True
gid://shopify/Product/10530890285389,10530890285389,ACTIVE,AKUKU A0418 - NOŻYCZKI - do paznokci,akuku-a0418-nozyczki-do-paznokci,mamapack,,"Nożyczki do paznokci (AKUKU) To praktyczne nożyczki do paznokci, stworzone z myślą o codziennej pielęgnacji. Poręczny rozmiar ułatwia precyzyjne przycinanie, a wygodny uchwyt zapewnia stabilność podczas użycia w domu i w podróży. Najważniejsze cechy przeznaczone do pielęgnacji paznokci wygodne w użyciu i poręczne kompaktowe – łatwe do przechowywania w kosmetyczce Zastosowanie Do regularnego skracania i wyrównywania paznokci.",,,https://mamapack.pl/products/akuku-a0418-nozyczki-do-paznokci,akuku-a0418-nozyczki-do-paznokci,AKUKU a0418 - Nożyczki - do paznokci – mamapack,"AKUKU a0418 - Nożyczki - do paznokci. Nożyczki do paznokci (AKUKU) To praktyczne nożyczki do paznokci, stworzone z myślą o codziennej pielęgnacji.",False,,True,True
gid://shopify/Product/10532559978829,10532559978829,ACTIVE,AKUKU A0587 - Smoczek uspokajający 0-6m - RÓŻOWY,akuku-a0587-smoczek-uspokajajacy-0-6m-rozowy,mamapack,,"Smoczek uspokajający AKUKU RÓŻOWY przeznaczony jest dla niemowląt w wieku 0–6 miesięcy. Wykonany z wysokiej jakości, bezzapachowego i bezsmakowego silikonu, zapewnia dziecku komfort i bezpieczeństwo podczas codziennego użytkowania. Najważniejsze cechy: przeznaczony dla dzieci 0–6 miesięcy wykonany z bezpiecznego silikonu (bezzapachowy, bezsmakowy) symetryczny kształt – naturalne dopasowanie do buzi dziecka otwory wentylacyjne zmniejszające ryzyko podrażnień nie zawiera BPA łatwy do utrzymania w czystości Symetryczny kształt smoczka ułatwia naturalne dopasowanie do buzi dziecka, wspierając prawidłowe oddychanie oraz swobodne połykanie śliny. Specjalne otwory wentylacyjne w tarczce umożliwiają odpowiednią cyrkulację powietrza, co pomaga zmniejszyć ryzyko podrażnień skóry wokół ust. Smoczek nie zawiera BPA i spełnia obowiązujące normy bezpieczeństwa dla produktów dziecięcych. Jest łatwy w czyszczeniu i może być regularnie dezynfekowany, co pozwala zachować wysoki poziom higieny.",,,https://mamapack.pl/products/akuku-a0587-smoczek-uspokajajacy-0-6m-rozowy,akuku-a0587-smoczek-uspokajajacy-0-6m-rozowy,AKUKU a0587 - Smoczek uspokajający 0-6m - Różowy – mamapack,AKUKU a0587 - Smoczek uspokajający 0-6m - Różowy. Smoczek uspokajający AKUKU RÓŻOWY przeznaczony jest dla niemowląt w wieku 0–6 miesięcy.,False,,True,True
gid://shopify/Product/10537302589773,10537302589773,ACTIVE,LINOMAG - KREM BOBO A+E - (50ML),linomag-krem-bobo-a-e-50ml,mamapack,,"BOBO A+E Bezwodna formuła skutecznie zabezpiecza przed podrażnieniami wywołanymi przez wiatr i mróz Łagodzi i koi podrażnienia wywołane zmianami temperatur Odżywia i wzmacnia delikatną skórę dzieci i niemowląt, pozostawiając lekki film ochronny Skład Składniki aktywne: olej lniany bogaty w NNKT, w tym kwasy omega-3 i omega-6, olej ze słodkich migdałów, masło shea, masło kakaowe, olej kokosowy, wyciąg z nagietka, olej z nasion słonecznika, olej z awokado, alantoina. Ingredients: Prunus Amygdalus Dulcis Oil, Butyrospermum Parkii Butter, Theobroma Cacao Seed Butter, Cocos Nucifera Oil, Linum Usitatissimum Seed Oil, Calendula Officinalis Extract, Helianthus Annuus Seed Oil, Persea Gratissima Oil, Allantoin, Tocopheryl Acetate. Opakowanie 50 ml Cecha: Kosmetyk",,,https://mamapack.pl/products/linomag-krem-bobo-a-e-50ml,linomag-krem-bobo-a-e-50ml,Linomag - Krem Bobo A+e - (50ml) – mamapack,Linomag - Krem Bobo A+e - (50ml). BOBO A+E Bezwodna formuła skutecznie zabezpiecza przed podrażnieniami wywołanymi przez wiatr i mróz Łagodzi i koi,False,,True,True
gid://shopify/Product/10537305932109,10537305932109,ACTIVE,LINOMAG - BALSAM - dla dzieci i niemowląt - (200Ml),linomag-balsam-dla-dzieci-i-niemowlat-200ml,mamapack,,"BALSAM DLA DZIECI I NIEMOWLĄT Zastosowanie Intensywnie nawilża i wygładza skórę Przyspiesza regenerację naskórka Chroni skórę przed działaniem czynników zewnętrznych Poprawia elastyczność skóry Doskonale się wchłania Łagodzi uczucie przesuszenia i szorstkości skóry Stosowanie Delikatnie wklepywać emulsję w powierzchnię skóry. Opakowanie 200 ml Skład Aqua, Cetearyl Alcohol (and) Potassium Cetyl Phosphate, Glycerin, Calendula Officinalis Extract, Linum Usitatissimum Seed Oil, Butyrospermum Parkii (Shea) Butter, Tocopheryl Acetate, Benzyl Alcohol (and) Dehydroacetic Acid (and) Benzoic Acid, Parfum.",,,https://mamapack.pl/products/linomag-balsam-dla-dzieci-i-niemowlat-200ml,linomag-balsam-dla-dzieci-i-niemowlat-200ml,Linomag - Balsam - dla dzieci i niemowląt - (200ml) – mamapack,Linomag - Balsam - dla dzieci i niemowląt - (200ml). BALSAM DLA DZIECI I NIEMOWLĄT Zastosowanie Intensywnie nawilża i wygładza skórę Przyspiesza,False,,True,True
gid://shopify/Product/10537603203405,10537603203405,ACTIVE,Torba do szpitala dla noworodka - gotowa wyprawka PREMIUM,bundle-product-21,Fast Bundle,,"Zestaw Premium (dla dziecka) – 26 produktów Zanim zamówisz – dopasujemy zestaw do Was ❤️Aby komplet był idealnie dobrany, prosimy o krótką informację w wiadomości do sprzedającego: płeć dziecka (chłopiec / dziewczynka). Dzięki temu dopasujemy kolor wybranych elementów, takich jak smoczek, pieluszki/pieluchy oraz szczotka do butelek (jeśli znajdują się w zestawie). Kupując w zestawie, oszczędzasz – pakiety przygotowaliśmy w korzystniejszej cenie niż przy kompletowaniu produktów pojedynczo.A jeśli chcesz rozszerzyć zakupy – na naszej stronie możesz również wybrać gotową wyprawkę dla mamy (w kilku wariantach) lub dobrać dodatkowe produkty według swoich potrzeb. MamaPack to wygodny sposób na skompletowanie zestawu dla dziecka w jednym miejscu. Przygotowaliśmy gotowe komplety, w których znajdziesz wyłącznie praktyczne, sprawdzone produkty – dobrane z myślą o codziennym użytkowaniu. Dlaczego warto wybrać zestaw Premium? Zestaw Premium (dla dziecka) to najbardziej rozbudowana i stylowa wersja kompletu. W jednym zestawie otrzymujesz 26 starannie dobranych produktów higienicznych i pielęgnacyjnych, a także wyjątkowe dodatki, które tworzą spójną, uroczą całość. W zestawie znajduje się również: skarpetki z misiami, organizer w kolorze mlecznym z misiem – idealnie dopasowany do torby, rożka (becika) i skarpetek, tworząc bardzo stylowy, spójny zestaw. Uzupełnij zestaw pod siebie Jeśli chcesz, na naszej stronie możesz łatwo dobrać i domówić dodatkowe produkty – tak, aby zestaw był dopasowany do Twoich potrzeb i preferencji.",,,https://mamapack.pl/products/bundle-product-21,bundle-product-21,Torba do szpitala dla noworodka - wyprawka Premium – mamapack,"Torba do szpitala dla noworodka - gotowa wyprawka Premium. Dzięki temu dopasujemy kolor wybranych elementów, takich jak smoczek, pieluszki/pieluchy oraz",False,,True,True
gid://shopify/Product/10537613033805,10537613033805,ACTIVE,Torba do szpitala dla noworodka - gotowa wyprawka PODSTAWOWA,torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium,Fast Bundle,,"Zestaw Podstawowy (dla dziecka) – 20 produktów Zanim zamówisz – dopasujemy zestaw do Was ❤️Aby komplet był idealnie dobrany, prosimy o krótką informację w wiadomości do sprzedającego: płeć dziecka (chłopiec / dziewczynka). Dzięki temu dopasujemy kolor wybranych elementów, takich jak smoczek, pieluszki/pieluchy oraz szczotka do butelek (jeśli znajdują się w zestawie). Kupując w zestawie, oszczędzasz – pakiety przygotowaliśmy w korzystniejszej cenie niż przy kompletowaniu produktów pojedynczo.A jeśli chcesz rozszerzyć zakupy – na naszej stronie możesz również wybrać gotową wyprawkę dla mamy (w kilku wariantach) lub dobrać dodatkowe produkty według swoich potrzeb. MamaPack to wygodny sposób na skompletowanie zestawu dla dziecka w jednym miejscu. Przygotowaliśmy gotowe komplety, w których znajdziesz wyłącznie praktyczne, sprawdzone produkty – dobrane z myślą o codziennym użytkowaniu. Dlaczego warto wybrać zestaw Podstawowy? Zestaw Podstawowy (dla dziecka) to najbardziej kompaktowa wersja kompletu. W jednym zestawie otrzymujesz 20 starannie dobranych produktów higienicznych i pielęgnacyjnych – podstawowy wybór, jeśli zależy Ci na najważniejszych elementach w jednym miejscu. Uzupełnij zestaw pod siebie Jeśli chcesz, na naszej stronie możesz łatwo dobrać i domówić dodatkowe produkty – tak, aby zestaw był dopasowany do Twoich potrzeb i preferencji.",,,https://mamapack.pl/products/torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium,torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium,Torba do szpitala dla noworodka - wyprawka Podstawowa – mamapack,"Torba do szpitala dla noworodka - gotowa wyprawka Podstawowa. Dzięki temu dopasujemy kolor wybranych elementów, takich jak smoczek, pieluszki/pieluchy",False,,True,True
gid://shopify/Product/10537613984077,10537613984077,ACTIVE,Torba do szpitala dla noworodka - gotowa wyprawka ROZSZERZONA,torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium-1,Fast Bundle,,"Zestaw Rozszerzony (dla dziecka) – 23 produkty Zanim zamówisz – dopasujemy zestaw do Was ❤️Aby komplet był idealnie dobrany, prosimy o krótką informację w wiadomości do sprzedającego: płeć dziecka (chłopiec / dziewczynka). Dzięki temu dopasujemy kolor wybranych elementów, takich jak smoczek, pieluszki/pieluchy oraz szczotka do butelek (jeśli znajdują się w zestawie). Kupując w zestawie, oszczędzasz – pakiety przygotowaliśmy w korzystniejszej cenie niż przy kompletowaniu produktów pojedynczo.A jeśli chcesz rozszerzyć zakupy – na naszej stronie możesz również wybrać gotową wyprawkę dla mamy (w kilku wariantach) lub dobrać dodatkowe produkty według swoich potrzeb. MamaPack to wygodny sposób na skompletowanie zestawu dla dziecka w jednym miejscu. Przygotowaliśmy gotowe komplety, w których znajdziesz wyłącznie praktyczne, sprawdzone produkty – dobrane z myślą o codziennym użytkowaniu. Dlaczego warto wybrać zestaw Rozszerzony? Zestaw Rozszerzony (dla dziecka) to bardziej rozbudowana wersja kompletu. W jednym zestawie otrzymujesz 23 starannie dobrane produkty higieniczne i pielęgnacyjne – a w porównaniu do wersji podstawowej zawiera dodatkowe, przydatne elementy do higieny i pielęgnacji dziecka. Uzupełnij zestaw pod siebie Jeśli chcesz, na naszej stronie możesz łatwo dobrać i domówić dodatkowe produkty – tak, aby zestaw był dopasowany do Twoich potrzeb i preferencji.",,,https://mamapack.pl/products/torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium-1,torba-do-szpitala-noworodka-gotowa-wyprawka-rozszerzona,Torba do szpitala dla noworodka - wyprawka Rozszerzona – mamapack,"Torba do szpitala dla noworodka - gotowa wyprawka Rozszerzona. Dzięki temu dopasujemy kolor wybranych elementów, takich jak smoczek, pieluszki/pieluchy",True,variant_suffix_handle,True,True
gid://shopify/Product/10537616703821,10537616703821,ACTIVE,Torba do szpitala dla noworodka - gotowa wyprawka KOMPLETNA,torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium-2,Fast Bundle,,"Zestaw Kompletny (dla dziecka) – 24 produkty Zanim zamówisz – dopasujemy zestaw do Was ❤️Aby komplet był idealnie dobrany, prosimy o krótką informację w wiadomości do sprzedającego: płeć dziecka (chłopiec / dziewczynka). Dzięki temu dopasujemy kolor wybranych elementów, takich jak smoczek, pieluszki/pieluchy oraz szczotka do butelek (jeśli znajdują się w zestawie). Kupując w zestawie, oszczędzasz – pakiety przygotowaliśmy w korzystniejszej cenie niż przy kompletowaniu produktów pojedynczo.A jeśli chcesz rozszerzyć zakupy – na naszej stronie możesz również wybrać gotową wyprawkę dla mamy (w kilku wariantach) lub dobrać dodatkowe produkty według swoich potrzeb. MamaPack to wygodny sposób na skompletowanie zestawu dla dziecka w jednym miejscu. Przygotowaliśmy gotowe komplety, w których znajdziesz wyłącznie praktyczne, sprawdzone produkty – dobrane z myślą o codziennym użytkowaniu. Dlaczego warto wybrać zestaw Kompletny? Zestaw Kompletny (dla dziecka) to bardziej rozbudowana wersja kompletu. W jednym zestawie otrzymujesz 24 starannie dobrane produkty higieniczne i pielęgnacyjne, a dodatkowo elementy, które wyróżniają ten wariant. W zestawie znajduje się również: pikowana torba z misiem, dwustronny rożek (becik) z misiami – uniwersalny wzór, odpowiedni zarówno dla chłopca, jak i dla dziewczynki. Uzupełnij zestaw pod siebie Jeśli chcesz, na naszej stronie możesz łatwo dobrać i domówić dodatkowe produkty – tak, aby zestaw był dopasowany do Twoich potrzeb i preferencji.",,,https://mamapack.pl/products/torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium-2,torba-do-szpitala-noworodka-gotowa-wyprawka-kompletna,Torba do szpitala dla noworodka - wyprawka Kompletna – mamapack,"Torba do szpitala dla noworodka - gotowa wyprawka Kompletna. Dzięki temu dopasujemy kolor wybranych elementów, takich jak smoczek, pieluszki/pieluchy oraz",True,variant_suffix_handle,True,True
gid://shopify/Product/10550671442253,10550671442253,ACTIVE,PIKOWANA TORBA do szpitala z NIEDŹWIEDZIEM - Rozmiar: M,pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-m,mamapack,,"PIKOWANA TORBA DO SZPITALA (ROZMIAR M) – MLECZNA Z MOTYWEM MISIÓW Idealna torba dla przyszłych mam – wygodna do spakowania wyprawki do szpitala położniczego. Jest lekka, poręczna i pojemna, dzięki czemu łatwo uporządkujesz wszystkie najpotrzebniejsze rzeczy dla siebie i maluszka. Uroczy wzór misiów na mlecznym tle wygląda delikatnie i świetnie pasuje do wyprawki. Najważniejsze zalety: pikowana, miękka i lekka konstrukcja wygodne uchwyty do noszenia w dłoni pojemny format – na rzeczy dla mamy i dziecka subtelny, uniwersalny design: mleczny kolor + misie idealna do szpitala, na poród, wizyty kontrolne, a także na krótkie wyjazdy Specyfikacja: Kolor: mleczny z misiami Rozmiar: M średni (M) : 36 x 24 x 12 cm Tkanina: poliester i bawełna",,,https://mamapack.pl/products/pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-m,pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-m,Pikowana Torba do szpitala z Niedźwiedziem - Rozmiar – mamapack,Pikowana Torba do szpitala z Niedźwiedziem - Rozmiar: M. PIKOWANA TORBA DO SZPITALA (ROZMIAR M) – MLECZNA Z MOTYWEM MISIÓW Idealna torba dla przyszłych,False,,True,True
gid://shopify/Product/10550679470413,10550679470413,ACTIVE,PIKOWANA TORBA do szpitala z TULIPANAMI -  Rozmiar: M,pikowana-torba-do-szpitala-z-tulipanami-rozmiar-m,mamapack,,"PIKOWANA TORBA DO SZPITALA (ROZMIAR M, L) – MLECZNA Z MOTYWEM TULIPANÓW Idealna torba dla przyszłych mam – wygodna do spakowania wyprawki do szpitala położniczego. Jest lekka, poręczna i pojemna, dzięki czemu łatwo uporządkujesz wszystkie najpotrzebniejsze rzeczy dla siebie i maluszka. Uroczy wzór tulipanów na mlecznym tle wygląda delikatnie i świetnie pasuje do wyprawki. Najważniejsze zalety: pikowana, miękka i lekka konstrukcja wygodne uchwyty do noszenia w dłoni pojemny format – na rzeczy dla mamy i dziecka subtelny, uniwersalny design: mleczny kolor + tulipany idealna do szpitala, na poród, wizyty kontrolne, a także na krótkie wyjazdy Specyfikacja: Kolor: mleczny z tulipanami Rozmiar: M średni (M) : 36 x 24 x 12 cm Tkanina: poliester i bawełna",,,https://mamapack.pl/products/pikowana-torba-do-szpitala-z-tulipanami-rozmiar-m,pikowana-torba-do-szpitala-z-tulipanami-rozmiar-m,Pikowana Torba do szpitala z Tulipanami - Rozmiar: M – mamapack,"Pikowana Torba do szpitala z Tulipanami - Rozmiar: M. PIKOWANA TORBA DO SZPITALA (ROZMIAR M, L) – MLECZNA Z MOTYWEM TULIPANÓW Idealna torba dla przyszłych",False,,True,True
gid://shopify/Product/10555969110349,10555969110349,ACTIVE,Klapki damskie – Brązowy,klapki-damskie-brazowy,mamapack,,"Klapki zapewniają maksymalny komfort noszenia dzięki lekkim i wytrzymałym materiałom. Przydadzą się przyszłej mamie w szpitalu położniczym jako buty zastępcze lub klapki pod prysznic. Główne zalety damskich klapek piankowych:✔️ Profilowana wkładka, ✔️ Podeszwa z elastycznym materiałem jest wytrzymała i lekka, ✔️ konstrukcja z materiałów syntetycznych zapewnia komfort podczas użytkowania, ✔️ Praktyczne, szybkoschnące i rozpowszechniające w szerokim zakresie materiały informacyjne o ich uniwersalności. rozmiar długość stopy (cm) 37 24 39 25",,,https://mamapack.pl/products/klapki-damskie-brazowy,klapki-damskie-brazowy,Klapki damskie – Brązowy – mamapack,Klapki damskie – Brązowy. Klapki zapewniają maksymalny komfort noszenia dzięki lekkim i wytrzymałym materiałom.,False,,True,True
gid://shopify/Product/10556118335821,10556118335821,ACTIVE,CANPOL 35/245 - Butelka antykolkowa + pojemnik na mleko - (240 ml) - Goose - 3m+,canpol-35-245-butelka-antykolkowa-pojemnik-na-mleko-240-ml-goose-3m,mamapack,,"Butelka CANPOL BABIES EasyStart Goose (240 ml) Jasnozielony Wiek dziecka: 3+ Antykolkowa: Tak Kolor: Jasnozielony Materiał wykonania: Silikon, Tworzywo sztuczne Smoczek w zestawie: Tak Pojemność [ml]: 240 Zawartość zestawu: 1 x butelka 240 ml, 1 x pojemnik na mleko w proszku Postaw na wygodę, bezpieczeństwo i zdrowy brzuszek Twojego dziecka z wyjątkową butelką antykolkową Canpol babies EasyStart 240 ml w uroczej odsłonie GOOSE. To nie tylko praktyczne rozwiązanie dla rodziców, ale też produkt zaprojektowany z myślą o fizjologii ssania noworodków i niemowląt. Dzięki systemowi antykolkowemu, który ogranicza przedostawanie się powietrza do mleka, ryzyko kolek i dyskomfortu po karmieniu zostaje zminimalizowane. Naturalny kształt silikonowego smoczka sprzyja intuicyjnemu ssaniu i ułatwia przechodzenie między piersią a butelką. Co wyróżnia butelkę Canpol EasyStart GOOSE? Zaworek antykolkowy – dba o spokojne brzuszki, eliminując nadmiar powietrza w mleku Smoczek jak pierś mamy – hipoalergiczny silikon dopasowany do buzi dziecka Ergonomiczny kształt – pewny chwyt i łatwe karmienie Bezpieczne materiały – butelka bez BPA, wykonana w Polsce Szeroki otwór – komfortowe napełnianie i mycie Grafika GOOSE – delikatna i urocza dekoracja, która spodoba się maluchowi Zestaw Canpol EasyStart GOOSE 240 ml + pojemnik na mleko to must-have w każdej wyprawce. Doskonały wybór dla nowoczesnych rodziców, którzy szukają praktycznych i sprawdzonych rozwiązań w codziennej opiece nad dzieckiem. Rodzaj: Butelka Możliwość mycia w zmywarce: Tak Możliwość użycia w kuchence mikrofalowej: Tak Stan produktu: Nie dotyczy Model producenta: Nie dotyczy",,,https://mamapack.pl/products/canpol-35-245-butelka-antykolkowa-pojemnik-na-mleko-240-ml-goose-3m,canpol-35-245-butelka-antykolkowa-pojemnik-na-mleko-240-ml-goose-3m,CANPOL 35/245 - Butelka antykolkowa + pojemnik na – mamapack,"CANPOL 35/245 - Butelka antykolkowa + pojemnik na mleko - (240 ml) - Goose - 3m+. To nie tylko praktyczne rozwiązanie dla rodziców, ale też produkt",False,,True,True
gid://shopify/Product/10556128493901,10556128493901,ACTIVE,CANPOL 22/667(8) - SMOCZEK  - silikon orthodontic - SYMETRYCZNY -( 0-6m / 6-18m) - GOOSE - 2 szt.,canpol-22-667-smoczek-silikon-orthodontic-symetryczny-0-6-m-goose-2-szt,mamapack,,"Canpol babies Light touch GOOSE – smoczek silikonowy symetryczny, 2 szt. Dostępne rozmiary: 0–6 m 6–18 m Cechy produktu: kolekcja GOOSE odpowiedni dla dziewczynki i chłopca modny i uniwersalny design lekki smoczek dla maluszka miękki silikon symetryczny kształt wygodna, profilowana tarczka etui do sterylizacji BPA free dostępne rozmiary: 0–6 m oraz 6–18 m",,,https://mamapack.pl/products/canpol-22-667-smoczek-silikon-orthodontic-symetryczny-0-6-m-goose-2-szt,canpol-22-667-smoczek-silikon-orthodontic-symetryczny-0-6-m-goose-2-szt,CANPOL 22/667(8) - Smoczek – mamapack,CANPOL 22/667(8) - Smoczek - silikon orthodontic - Symetryczny -( 0-6m / 6-18m) - Goose - 2 szt. Canpol babies Light touch GOOSE – smoczek silikonowy,False,,True,True
